239262,,Arrhenia baeospora,svamp,Art,1,,NE,,,Sapro;;
239261,smaragdnavling,Arrhenia chlorocyanea,svamp,Art,6,Fjäll (F) - Stor betydelse,,,,Sapro;;
249371,,Arrhenia cyathella,svamp,Art,0,,NA,,,Sapro;;
5278,grånavling,Arrhenia epichysium,svamp,Art,144,Skog (S) - Stor betydelse,LC,,,Sapro;;
249373,,Arrhenia gerardiana,svamp,Art,12,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5282,fältnavling,Arrhenia griseopallida,svamp,Art,22,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3040,kärrkantarell,Arrhenia lobata,svamp,Art,34,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
239266,,Arrhenia lundellii,svamp,Art,0,Våtmark (V) - Stor betydelse,,,,Sapro;;
239267,,Arrhenia obatra,svamp,Art,1,,NE,,,Sapro;;
245173,mossnavling,Arrhenia oniscus,svamp,Art,54,Våtmark (V) - Stor betydelse,,,,Sapro;;
239265,,Arrhenia parvivelutina,svamp,Art,0,,NA,,,Sapro;;
232233,,Arrhenia peltigerina,svamp,,,,,,,Par;;
5288,myrnavling,Arrhenia philonotis,svamp,Art,134,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5292,krusnavling,Arrhenia rickenii,svamp,Art,11,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
239268,,Arrhenia rigidipes,svamp,Art,0,Sötvatten (L) - Stor betydelse,NE,,,Sapro;;
5294,hednavling,Arrhenia rustica,svamp,Art,110,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
239259,,Arrhenia salina,svamp,Art,0,,NA,,,Sapro;;
239264,,Arrhenia trigonospora,svamp,Art,0,Fjäll (F) - Har betydelse,,,,Sapro;;
239263,,Arrhenia umbratilis,svamp,Art,1,,NE,,,Sapro;;
228093,,Arthonia almquistii,svamp,,,,,,,Par;;
228094,,Arthonia amylospora,svamp,,,,,,,Par;;
228097,,Arthonia apotheciorum,svamp,,,,,,,Par;;
232980,,Arthonia biatoricola,svamp,,,,,,,Par;;
228100,,Arthonia caerulescens,svamp,,,,,,,Par;;
228103,,Arthonia circinata,svamp,,,,,,,Par;;
228104,,Arthonia clemens,svamp,,,,,,,Par;;
264140,,Arthonia coronata,svamp,,,,,,,Par;;
249911,,Arthonia epicladonia,svamp,,,,,,,Par;;
228108,,Arthonia epimela,svamp,,,,,,,Par;;
228109,,Arthonia epiphyscia,svamp,,,,,,,Par;;
228110,,Arthonia excentrica,svamp,,,,,,,Par;;
228113,,Arthonia farinacea,svamp,,,,,,,Par;;
228114,,Arthonia fuscopurpurea,svamp,,,,,,,Par;;
228115,,Arthonia galactinaria,svamp,,,,,,,Par;;
228116,,Arthonia gelidae,svamp,,,,,,,Par;;
228120,,Arthonia intexta,svamp,,,,,,,Par;;
6000148,,Arthonia japewiae,svamp,,,,,,,Par;;
228122,,Arthonia lecanorina,svamp,,,,,,,Par;;
228127,,Arthonia molendoi,svamp,,,,,,,Par;;
6000152,,Arthonia neglectula,svamp,,,,,,,Par;;
228129,,Arthonia obscurior,svamp,,,,,,,Par;;
228131,,Arthonia peltigerea,svamp,,,,,,,Par;;
228132,,Arthonia peltigerina,svamp,,,,,,,Par;;
228134,,Arthonia phaeophysciae,svamp,,,,,,,Par;;
228136,,Arthonia punctella,svamp,,,,,,,Par;;
228141,,Arthonia stereocaulina,svamp,,,,,,,Par;;
228142,,Arthonia subfuscicola,svamp,,,,,,,Par;;
228117,,Arthonia varians,svamp,,,,,,,Par;;
228145,,Arthophacopsis parmeliarum,svamp,,,,,,,Par;;
232234,,Arthothelium fusisporum,svamp,,,,,,,Sapro;;
232235,,Arthothelium scandinavicum,svamp,,,,,,,Sapro;;
257918,,Arthrocladiella mougeotii,svamp,Art,1,,NE,,,Par;;
257919,,Arthroderma curreyi,svamp,Art,0,,NA,,,Sapro;;
228159,ärgcitrinell,Arthrorhaphis aeruginosa,svamp,,,,,,,Par;;
6000159,,Arthrorhaphis muddii,svamp,,,,,,,Par;;
228163,snömärkescitrinell,Arthrorhaphis olivaceae,svamp,,,,,,,Par;;
257920,,Arthrorhynchus nycteribiae,svamp,Art,0,,NE,,,Par;;
1975,liten kandelabersvamp,Artomyces cristatus,svamp,Art,25,Skog (S) - Stor betydelse,CR,C2a(i),,Sapro;;
366,kandelabersvamp,Artomyces pyxidatus,svamp,Art,4370,Skog (S) - Stor betydelse,NT,C1,,Sapro;;
257921,,Arwidssonia empetri,svamp,Art,2,,NE,,,Sapro;;
257922,,Asaphomyces cholevae,svamp,Art,0,,NE,,,Par;;
257923,,Ascitendus austriacus,svamp,Art,1,,NE,,,Sapro;;
257924,,Ascobolus aglaosporus,svamp,Art,0,,NE,,,Sapro;;
3044,,Ascobolus albidus,svamp,Art,15,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3045,,Ascobolus brassicae,svamp,Art,3,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3046,,Ascobolus cainii,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3047,kolprickskål,Ascobolus carbonarius,svamp,Art,18,Skog (S) - Stor betydelse,LC,,,Sapro;;
257925,,Ascobolus carletonii,svamp,Art,1,,NE,,,Sapro;;
257926,,Ascobolus cervinus,svamp,Art,1,,NE,,,Sapro;;
3048,,Ascobolus crenulatus,svamp,Art,15,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3049,,Ascobolus denudatus,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3050,,Ascobolus elegans,svamp,Art,2,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3051,,Ascobolus epimyces,svamp,Art,0,Skog (S) - Har betydelse,LC,,,Sapro;;
263516,,Ascobolus foliicola,svamp,Art,2,,NE,,,Sapro;;
3052,vitflockig prickskål,Ascobolus furfuraceus,svamp,Art,57,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3053,,Ascobolus geophilus,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
263517,,Ascobolus hansenii,svamp,Art,0,,NE,,,Sapro;;
3054,,Ascobolus immersus,svamp,Art,3,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
257927,,Ascobolus lignatilis,svamp,Art,1,,NE,,,Sapro;;
3055,grön prickskål,Ascobolus michaudii,svamp,Art,7,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3056,,Ascobolus roseopurpurascens,svamp,Art,2,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
3057,vit prickskål,Ascobolus sacchariferus,svamp,Art,28,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3058,,Ascobolus stictoideus,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
3059,,Ascobolus viridis,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3060,,Ascocorticium anomalum,svamp,Art,8,Skog (S) - Stor betydelse,LC,,,Sapro;;
263518,,Ascocoryne albida,svamp,Art,21,,NE,,,Sapro;;
3061,stor geléskål,Ascocoryne cylichnium,svamp,Art,275,Skog (S) - Stor betydelse,LC,,,Sapro;;
3062,violett geléskål,Ascocoryne sarcoides,svamp,Art,1674,Skog (S) - Stor betydelse,LC,,,Sapro;;
107,myrmurkling,Ascocoryne turficola,svamp,Art,34,Våtmark (V) - Stor betydelse,NT,C2a(i),,Sapro;;
3063,,Ascodesmis nigricans,svamp,Art,2,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
108,dallerskål,Ascotremella faginea,svamp,Art,113,Skog (S) - Stor betydelse,LC,,,Sapro;;
3064,,Ascozonus woolhopensis,svamp,Art,2,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
236569,,Aspropaxillus candidus,svamp,Art,10,Fjäll (F) - Stor betydelse,,,,Sapro;;
4901,jättetrattskivling,Aspropaxillus giganteus,svamp,Art,734,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
112,stjärntagging,Asterodon ferruginosus,svamp,Art,2889,Skog (S) - Stor betydelse,NT,A2c+3c+4c,,Sapro;;
3065,,Asteromassaria macrospora,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
3066,stoftkremling,Asterophora lycoperdoides,svamp,Art,474,Skog (S) - Stor betydelse,LC,,,Sapro;;
3067,gråkremling,Asterophora parasitica,svamp,Art,295,Skog (S) - Stor betydelse,LC,,,Sapro;;
201506,knölsporigt stjärnskinn,Asterostroma cervicolor,svamp,Art,3,Skog (S) - Stor betydelse,,,,Sapro;;
3068,slätsporigt stjärnskinn,Asterostroma laxum,svamp,Art,8,Skog (S) - Stor betydelse,LC,,,Sapro;;
3069,,Athelia acrospora,svamp,Art,10,Skog (S) - Stor betydelse,NE,,,Sapro;;
3070,parasitspindelskinn,Athelia arachnoidea,svamp,,,,,,,Par;;
3070,parasitspindelskinn,Athelia arachnoidea,svamp,,,,,,,Sapro;;
3071,droppsporigt spindelskinn,Athelia binucleospora,svamp,Art,4,Skog (S) - Stor betydelse,NE,,,Sapro;;
3072,kvistspindelskinn,Athelia bombacina,svamp,Art,22,Skog (S) - Stor betydelse,LC,,,Sapro;;
6012506,,Athelia cystidiolophora,svamp,Art,0,,NA,,,Sapro;;
3073,granspindelskinn,Athelia decipiens,svamp,Art,66,Skog (S) - Stor betydelse,,,,Sapro;;
3074,mångformigt spindelskinn,Athelia epiphylla,svamp,,,,,,,Sapro;;
3075,,Athelia fibulata,svamp,Art,75,Skog (S) - Stor betydelse,LC,,,Sapro;;
3076,vårspindelskinn,Athelia neuhoffii,svamp,Art,97,Skog (S) - Stor betydelse,LC,,,Sapro;;
3078,sibirspindelskinn,Athelia sibirica,svamp,Art,6,Skog (S) - Stor betydelse,LC,,,Sapro;;
253695,,Athelia singularis,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
3079,nordspindelskinn,Athelia subovata,svamp,Art,6,Skog (S) - Stor betydelse,NT,C1,,Myco;;
6008724,,Athelicium hallenbergii,svamp,Art,0,,NA,,,Sapro;;
3080,,Athelicium stridii,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Sapro;;
253696,,Athelidium aurantiacum,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
117,mirakelskinn,Atheloderma mirabile,svamp,Art,1,Skog (S) - Stor betydelse,VU,D1,,Sapro;;
3081,blankskinn,Athelopsis glaucina,svamp,Art,31,Skog (S) - Stor betydelse,LC,,,Sapro;;
45,marmorskinn,Athelopsis lacerata,svamp,Art,5,Skog (S) - Stor betydelse,VU,D1,,Sapro;;
3082,bräkenskinn,Athelopsis lembospora,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
3083,flockskinn,Athelopsis subinconspicua,svamp,Art,30,Skog (S) - Stor betydelse,LC,,,Sapro;;
379,röktrattskivling,Atractosporocybe inornata,svamp,Art,128,Skog (S) - Stor betydelse,,,,Sapro;;
121,saffransticka,Aurantiporus croceus,svamp,Art,532,Skog (S) - Stor betydelse,,,,Par;;
121,saffransticka,Aurantiporus croceus,svamp,Art,532,Skog (S) - Stor betydelse,,,,Sapro;;
1619,apelticka,Aurantiporus fissilis,svamp,Art,411,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
260575,,Aurantiporus priscus,svamp,Art,15,Skog (S) - Stor betydelse,EN,D,,Sapro;;
1334,gyllensopp,Aureoboletus gentilis,svamp,Art,162,Skog (S) - Stor betydelse,,,,Myco;;
3085,judasöra,Auricularia auricula-judae,svamp,Art,1001,Jordbrukslandskap (J) - Stor betydelse,,,,Par;;
3085,judasöra,Auricularia auricula-judae,svamp,Art,1001,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3086,svartöra,Auricularia mesenterica,svamp,Art,2275,Skog (S) - Stor betydelse,,,,Par;;
3086,svartöra,Auricularia mesenterica,svamp,Art,2275,Skog (S) - Stor betydelse,,,,Sapro;;
3087,örtaggsvamp,Auriscalpium vulgare,svamp,Art,1911,Skog (S) - Stor betydelse,LC,,,Sapro;;
229583,,Bachmanniomyces punctum,svamp,,,,,,,Par;;
229584,,Bachmanniomyces varius,svamp,,,,,,,Par;;
228259,,Bacidia killiasii,svamp,,,,,,,Par;;
3097,kottetätskivling,Baeospora myosura,svamp,Art,1552,Skog (S) - Stor betydelse,LC,,,Sapro;;
3098,,Baeospora myriadophylla,svamp,Art,1,Skog (S) - Stor betydelse,DD,,,Sapro;;
3100,talltaggsvamp,Bankera fuligineoalba,svamp,Art,1729,Skog (S) - Stor betydelse,NT,A2c+3c+4c,,Myco;;
1968,grantaggsvamp,Bankera violascens,svamp,Art,1338,Skog (S) - Stor betydelse,NT,A2c+3c+4c,,Myco;;
233061,vedsvärta,Barrmaelia oxyacanthae,svamp,Art,10,Skog (S) - Stor betydelse,LC,,,Sapro;;
3102,,Basidiodendron caesiocinereum,svamp,Art,52,Skog (S) - Stor betydelse,LC,,,Sapro;;
3103,,Basidiodendron cinereum,svamp,Art,26,Skog (S) - Stor betydelse,LC,,,Sapro;;
3104,,Basidiodendron pini,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
3105,piggplätt,Basidioradulum radula,svamp,Art,2933,Skog (S) - Stor betydelse,LC,,,Sapro;;
3106,knölgömming,Bertia moriformis,svamp,Art,288,Skog (S) - Stor betydelse,LC,,,Sapro;;
3107,skägglavskrös,Biatoropsis usnearum,svamp,,,,,,,Par;;
147,linddyna,Biscogniauxia cinereolilacina,svamp,Art,504,Skog (S) - Stor betydelse,,,,Sapro;;
1969,kantdyna,Biscogniauxia marginata,svamp,Art,90,Skog (S) - Stor betydelse,NT,D1,,Sapro;;
1970,skorpdyna,Biscogniauxia nummularia,svamp,Art,1,Skog (S) - Stor betydelse,DD,,,Sapro;;
3108,rönndyna,Biscogniauxia repanda,svamp,Art,1326,Skog (S) - Stor betydelse,LC,,,Sapro;;
3109,citronskål,Bisporella citrina,svamp,Art,2585,Skog (S) - Stor betydelse,LC,,,Sapro;;
257955,,Bisporella nannfeldtii,svamp,Art,0,,NE,,,Sapro;;
3110,blek citronskål,Bisporella pallescens,svamp,Art,15,Skog (S) - Stor betydelse,LC,,,Sapro;;
3111,,Bisporella subpallida,svamp,Art,6,Skog (S) - Stor betydelse,LC,,,Sapro;;
3112,,Bisporella sulfurina,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
3113,svedticka,Bjerkandera adusta,svamp,Art,4666,Skog (S) - Stor betydelse,,,,Sapro;;
3114,rökticka,Bjerkandera fumosa,svamp,Art,857,Skog (S) - Stor betydelse,LC,,,Sapro;;
5290,levermossnavling,Blasiphalia pseudogrisella,svamp,Art,28,Urban miljö (U) - Stor betydelse,,,,Par;;
5290,levermossnavling,Blasiphalia pseudogrisella,svamp,Art,28,Urban miljö (U) - Stor betydelse,,,,Sapro;;
3115,skorvskinn,Boidinia furfuracea,svamp,Art,13,Skog (S) - Stor betydelse,LC,,,Sapro;;
3116,dyngguldskivling,Bolbitius coprophilus,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
236556,,Bolbitius demangei,svamp,Art,0,,NA,,,Sapro;;
6006860,flagnande guldskivling,Bolbitius excoriatus,svamp,Art,0,,NE,,,Sapro;;
3117,,Bolbitius lacteus,svamp,Art,1,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
236553,,Bolbitius pluteoides,svamp,Art,2,,NE,,,Sapro;;
148,hinnskivling,Bolbitius reticulatus,svamp,Art,160,Skog (S) - Stor betydelse,LC,,,Sapro;;
3118,guldskivling,Bolbitius titubans,svamp,Art,963,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3119,,Bolbitius variicolor,svamp,Art,5,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
149,tallgråticka,Boletopsis grisea,svamp,Art,1677,Skog (S) - Stor betydelse,VU,A2c+3c+4c,,Myco;;
150,grangråticka,Boletopsis leucomelaena,svamp,Art,1407,Skog (S) - Stor betydelse,VU,A2c+3c+4c,,Myco;;
245629,,Boletus aereus,svamp,Art,2,,NE,,,Myco;;
245630,stensopp,Boletus edulis,svamp,Art,8881,Skog (S) - Stor betydelse,LC,,,Myco;;
245723,rödbrun stensopp,Boletus pinophilus,svamp,Art,1515,Skog (S) - Stor betydelse,LC,,,Myco;;
3135,finluden stensopp,Boletus reticulatus,svamp,Art,1313,Skog (S) - Stor betydelse,LC,,,Myco;;
163,långgömming,Bombardia bombarda,svamp,Art,11,Skog (S) - Stor betydelse,NT,D1,,Sapro;;
3332,svedjetrattskivling,Bonomyces sinopicus,svamp,Art,120,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
3139,guldflorskinn,Botryobasidium aureum,svamp,Art,182,Skog (S) - Stor betydelse,LC,,,Sapro;;
253699,,Botryobasidium botryosum,svamp,Art,26,Skog (S) - Stor betydelse,LC,,,Sapro;;
3140,spädflorskinn,Botryobasidium candicans,svamp,Art,39,Skog (S) - Stor betydelse,LC,,,Sapro;;
3141,brunt florskinn,Botryobasidium conspersum,svamp,Art,52,Skog (S) - Stor betydelse,LC,,,Sapro;;
3142,danskt florskinn,Botryobasidium danicum,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Sapro;;
3143,bergflorskinn,Botryobasidium ellipsosporum,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
3144,,Botryobasidium intertextum,svamp,Art,38,Skog (S) - Stor betydelse,LC,,,Sapro;;
253803,isabellskinn,Botryobasidium isabellinus,svamp,Art,149,Skog (S) - Stor betydelse,LC,,,Sapro;;
3145,småsporigt florskinn,Botryobasidium laeve,svamp,Art,34,Skog (S) - Stor betydelse,LC,,,Sapro;;
3146,trollflorskinn,Botryobasidium medium,svamp,Art,29,Skog (S) - Stor betydelse,LC,,,Sapro;;
3147,tallflorskinn,Botryobasidium obtusisporum,svamp,Art,58,Skog (S) - Stor betydelse,LC,,,Sapro;;
253701,,Botryobasidium ponderosum,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
3148,lundflorskinn,Botryobasidium pruinatum,svamp,Art,55,Skog (S) - Stor betydelse,LC,,,Sapro;;
3149,rostflorskinn,Botryobasidium simile,svamp,Art,0,,NE,,,Sapro;;
3150,kronflorskinn,Botryobasidium subcoronatum,svamp,Art,337,Skog (S) - Stor betydelse,LC,,,Sapro;;
3151,druvflorskinn,Botryobasidium vagum,svamp,Art,156,Skog (S) - Stor betydelse,LC,,,Sapro;;
3153,,Botryosphaeria dothidea,svamp,Art,3,Urban miljö (U) - Stor betydelse,,,,Par;;
3153,,Botryosphaeria dothidea,svamp,Art,3,Urban miljö (U) - Stor betydelse,,,,Sapro;;
233062,,Botryosphaeria quercuum,svamp,Art,1,,NE,,,Sapro;;
233063,,Botryosphaeria stevensii,svamp,Art,12,,NA,,,Sapro;;
233064,,Botryosphaeria tiliacea,svamp,Art,0,,NA,,,Sapro;;
3154,,Boudiera dennisii,svamp,Art,2,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
264570,,Boudiera tracheia,svamp,Art,0,,NE,,,Sapro;;
3155,mångformig äggsvamp,Bovista aestivalis,svamp,Art,271,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3156,nordisk äggsvamp,Bovista cretacea,svamp,Art,38,Fjäll (F) - Stor betydelse,LC,,,Sapro;;
3158,sandäggsvamp,Bovista furfuracea,svamp,Art,241,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
250099,,Bovista graveolens,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
6001429,nordlig dvärgäggsvamp,Bovista limosa,svamp,Art,39,,NE,,,Sapro;;
3160,svartnande äggsvamp,Bovista nigrescens,svamp,Art,1129,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
170,sumpäggsvamp,Bovista paludosa,svamp,Art,277,Våtmark (V) - Stor betydelse,,,,Sapro;;
3161,blygrå äggsvamp,Bovista plumbea,svamp,Art,1129,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
6001428,sydlig dvärgäggsvamp,Bovista pusilla,svamp,Art,55,,NE,,,Sapro;;
3163,kopparäggsvamp,Bovista tomentosa,svamp,Art,198,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3165,gyckelskinn,Brevicellicium exile,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
3166,grynskinn,Brevicellicium olivascens,svamp,Art,104,Skog (S) - Stor betydelse,LC,,,Sapro;;
229594,,Briancoppinsia cytospora,svamp,,,,,,,Par;;
6008695,,Brunneoporus kuzyanus,svamp,Art,0,,NA,,,Sapro;;
4707,,Brunnipila calycioides,svamp,Art,1,,NE,,,Sapro;;
4697,hasselskål,Brunnipila calyculiformis,svamp,Art,86,Skog (S) - Stor betydelse,LC,,,Sapro;;
4699,hallonskål,Brunnipila clandestina,svamp,Art,47,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4703,,Brunnipila fuscescens,svamp,Art,29,Skog (S) - Stor betydelse,LC,,,Sapro;;
5686,,Bryocentria metzgeriae,svamp,Art,10,Skog (S) - Stor betydelse,LC,,,Par;;
3167,liten mossmurkling,Bryoglossum gracile,svamp,Art,39,Våtmark (V) - Stor betydelse,,,,Sapro;;
3168,stor mossmurkling,Bryoglossum rehmii,svamp,Art,24,,NE,,,Sapro;;
3169,,Bryonectria hylocomii,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Par;;
233065,,Bryosphaeria brevicollis,svamp,Art,0,Fjäll (F) - Stor betydelse,LC,,,Sapro;;
257986,,Bryosphaeria pohliae,svamp,Art,0,Fjäll (F) - Stor betydelse,LC,,,Sapro;;
5720,svavelsopp,Buchwaldoboletus sphaerocephalus,svamp,Art,1,,NE,,,Sapro;;
228364,,Buellia jugorum,svamp,,,,,,,Par;;
228375,,Buellia uberior,svamp,,,,,,,Par;;
228379,,Buelliella minimula,svamp,,,,,,,Par;;
1244,tungticka,Buglossoporus quercinus,svamp,Art,154,Skog (S) - Stor betydelse,,,,Sapro;;
3170,vitgryn,Bulbillomyces farinosus,svamp,Art,66,Skog (S) - Stor betydelse,LC,,,Sapro;;
3171,limsvamp,Bulgaria inquinans,svamp,Art,821,Skog (S) - Stor betydelse,LC,,,Sapro;;
3172,,Bulgariella pulla,svamp,Art,9,Skog (S) - Stor betydelse,LC,,,Sapro;;
2024,gulporing,Butyrea luteoalba,svamp,Art,1883,Skog (S) - Stor betydelse,LC,,,Sapro;;
151,bronssopp,Butyriboletus appendiculatus,svamp,Art,387,Skog (S) - Stor betydelse,,,,Myco;;
152,sommarsopp,Butyriboletus fechtneri,svamp,Art,340,Skog (S) - Stor betydelse,,,,Myco;;
245628,,Butyriboletus subappendiculatus,svamp,Art,11,Skog (S) - Stor betydelse,DD,,,Myco;;
3173,grönskinn,Byssocorticium atrovirens,svamp,Art,83,Skog (S) - Stor betydelse,LC,,,Myco;;
3173,grönskinn,Byssocorticium atrovirens,svamp,Art,83,Skog (S) - Stor betydelse,LC,,,Sapro;;
253702,,Byssocorticium caeruleum,svamp,Art,1,Skog (S) - Stor betydelse,NE,,,Myco;;
253702,,Byssocorticium caeruleum,svamp,Art,1,Skog (S) - Stor betydelse,NE,,,Sapro;;
3175,,Byssocorticium efibulatum,svamp,Art,2,Skog (S) - Stor betydelse,NE,,,Myco;;
3175,,Byssocorticium efibulatum,svamp,Art,2,Skog (S) - Stor betydelse,NE,,,Sapro;;
3176,ärgskinn,Byssocorticium pulchrum,svamp,Art,35,Skog (S) - Stor betydelse,LC,,,Myco;;
3176,ärgskinn,Byssocorticium pulchrum,svamp,Art,35,Skog (S) - Stor betydelse,LC,,,Sapro;;
233066,,Byssolophis ampla,svamp,Art,0,Skog (S) - Stor betydelse,,,,Sapro;;
298,laxgröppa,Byssomerulius albostramineus,svamp,Art,162,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C1+2a(i),,Sapro;
3177,pappersgröppa,Byssomerulius corium,svamp,Art,1837,Skog (S) - Stor betydelse,LC,,,Sapro;;
4671,,Byssonectria deformis,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
266955,,Byssonectria fusispora,svamp,Art,5,,NE,,,Sapro;;
266954,,Byssonectria terrestris s.str.,svamp,Art,48,,NE,,,Sapro;;
212,jordporing,Byssoporia terrestris,svamp,Art,214,Skog (S) - Stor betydelse,LC,,,Myco;;
212,jordporing,Byssoporia terrestris,svamp,Art,214,Skog (S) - Stor betydelse,LC,,,Sapro;;
3179,,Byssosphaeria xestothele,svamp,Art,0,Urban miljö (U) - Har betydelse,NA,,,Sapro;;
253779,,Cabalodontia queletii,svamp,Art,0,Skog (S) - Stor betydelse,NE,,,Sapro;;
233067,,Caliciopsis calicioides,svamp,Art,45,Skog (S) - Stor betydelse,LC,,,Sapro;;
3181,olivskivling,Callistosporium luteoolivaceum,svamp,Art,4,Skog (S) - Stor betydelse,NE,,,Sapro;;
6005358,,Callistosporium pinicola,svamp,Art,0,,NE,,,Sapro;;
3182,nässelplätt,Calloria urticae,svamp,Art,315,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3124,bittersopp,Caloboletus calopus,svamp,Art,1203,Skog (S) - Stor betydelse,LC,,,Myco;;
159,rotsopp,Caloboletus radicans,svamp,Art,649,Skog (S) - Stor betydelse,,,,Myco;;
3183,gullpigg,Calocera cornea,svamp,Art,2193,Skog (S) - Stor betydelse,LC,,,Sapro;;
3184,dvärggullhorn,Calocera furcata,svamp,Art,926,Skog (S) - Stor betydelse,LC,,,Sapro;;
220,gullklubba,Calocera glossoides,svamp,Art,39,Skog (S) - Stor betydelse,NT,D1,,Sapro;;
3185,gullhorn,Calocera viscosa,svamp,Art,5267,Skog (S) - Stor betydelse,LC,,,Sapro;;
239269,,Calocybe favrei,svamp,Art,0,,NA,,,Sapro;;
3191,vårmusseron,Calocybe gambosa,svamp,Art,1013,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
229,kameleontskål,Caloscypha fulgens,svamp,Art,114,Skog (S) - Stor betydelse,,,,Sapro;;
233069,,Calosphaeria aurata,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
233070,,Calosphaeria ciliatula,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
233071,,Calosphaeria cryptospora,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
3197,,Calosphaeria dryina,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
3198,,Calosphaeria parasitica,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
233072,,Calosphaeria wahlenbergii,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
228485,,Calvitimela armeniaca,svamp,,,,,,,Par;;
4437,,Calycellina alniella,svamp,Art,52,Skog (S) - Stor betydelse,LC,,,Sapro;;
3204,,Calycellina chlorinella,svamp,Art,0,Urban miljö (U) - Stor betydelse,LC,,,Sapro;;
5451,,Calycellina ulmariae,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4442,stjälkskål,Calycina herbarum,svamp,Art,23,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4445,,Calycina parilis,svamp,Art,1,Skog (S) - Stor betydelse,NA,,,Sapro;;
3205,,Calyptella campanula,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3206,nässelkuping,Calyptella capula,svamp,Art,29,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
